country/area,wiki-name,status,production-start-year,operator,owner,parent,lat,lng,location-accuracy,"subnational-unit-(province,-state)",gem-region,unit-id,url,country-list,discovery-year,fid-year,production---oil-(million-bbl/y),production-year---oil,production---gas-(million-m³/y),production-year---gas,"production---total-(oil,-gas-and-hydrocarbons)-(million-boe/y)"
Brazil,Pampo Oil and Gas Field (Brazil),operating,1998,Trident energy,Trident Energy (100%),Trident Energy (100%),-22.829,-40.749,exact,Rio de Janeiro,Americas,OG0000310,,,1977,,2.788057146,2023,34.7104926,2023,2.9922589739658
Brazil,Papa-Terra Oil and Gas Field (Brazil),operating,2013,Brava Energia,Brava Energia (62.5%);Chevron Brasil (37.5%),Brava Energia (62.5%);Chevron (37.5%),-23.521,-41.069,exact,Rio de Janeiro,Americas,OG0000311,https://www.gem.wiki/Papa-Terra_Oil_and_Gas_Field_%28Rio_de_Janeiro%2C_Brazil%29,,2003,,5.266074799,2023,14.64695928,2023,5.35224286044424
Brazil,Pargo Oil and Gas Field (Brazil),operating,1988,Perenco Brasil,Perenco Brasil (100%),Perenco (100%),-22.246,-40.321,exact,Rio de Janeiro,Americas,OG0000315,,,1975,,1.083321026,2023,2.9440535,2023,1.1006408927404998
Brazil,Peregrino Oil and Gas Field (Brazil),operating,2011,Equinor Brasil,Equinor Brasil (60%);PRIO (40%),Equinor ASA (60%);PRIO (40%),-23.325,-41.252,exact,Rio de Janeiro,Americas,OG0000322,https://www.gem.wiki/Peregrino_Oil_and_Gas_Field_%28Rio_de_Janeiro%2C_Brazil%29,,2004,,30.08760271,2023,53.6246685,2023,30.4030766347855
Brazil,Pilar Oil and Gas Field (Brazil),operating,1982,Origem Energia Alagoas S.A.,Origem Energia (100%),Origem Energia (100%),-9.607,-35.894,exact,Alagoas,Americas,OG0000328,,,1981,,0.464456368,2023,133.1222119,2023,1.2476143406077
Brazil,Pinaúna Oil and Gas Field (Brazil),decommissioned,,,OP Energia (100%),3R Petroleum (100%),-13.771,-38.873,exact,Bahia,Americas,OG0000329,,,1981,,,,,,0.0
Brazil,Pitangola Oil and Gas Field (Brazil),operating,,Equinor Brasil,Equinor Brasil (60%);PRIO (40%),Equinor ASA (60%);PRIO (40%),-23.385,-41.437,exact,Rio de Janeiro,Americas,OG0000335,,,2011,,1.007090281,2023,3.674365778,2023,1.028706574871974
Brazil,Polvo Oil and Gas Field (Brazil),operating,2007,PRIO,PRIO (100%),PRIO (100%),-23.1,-40.98,exact,Rio de Janeiro,Americas,OG0000339,https://www.gem.wiki/Polvo_Oil_and_Gas_Field_%28Rio_de_Janeiro%2C_Brazil%29,,2004,,2.350087818,2023,7.688880125,2023,2.395321499775375
Brazil,Rio Urucu Oil and Gas Field (Brazil),operating,1988,Petrobras,Petrobras (100%),Petróleo Brasileiro S.A. (100%),-4.864,-65.287,exact,Amazonas,Americas,OG0000377,https://www.gem.wiki/Rio_Urucu_Oil_and_Gas_Field_%28Amazonas%2C_Brazil%29,,1986,,1.350382093,2023,1345.662647,2023,9.266915445301
Brazil,Roncador Oil and Gas Field (Brazil),operating,1999,Petrobras,Petrobras (75%);Equinor Energy (25%),Petróleo Brasileiro S.A. (75%);Equinor ASA (25%),-21.94,-39.746,exact,Rio de Janeiro,Americas,OG0000383,https://www.gem.wiki/Roncador_Oil_and_Gas_Field_%28Rio_de_Janeiro%2C_Brazil%29,,1996,,44.03281262,2023,804.3483222,2023,48.7647937995026
Brazil,Sapinhoá Oil and Gas Field (Brazil),operating,2013,Petrobras,Petrobras (45%);Shell Brasil (30%);Repsol Sinopec (25%),Petróleo Brasileiro S.A. (45%);Shell plc (30%);Repsol Resources UK (nan%),-25.768,-43.193,exact,São Paulo,Americas,OG0000394,https://www.gem.wiki/Sapinho%C3%A1_Oil_and_Gas_Field_%28S%C3%A3o_Paulo%2C_Brazil%29,,2008,,63.06635126,2023,2004.4048,2023,74.85826469839999
Brazil,Sepia Oil and Gas Field (Brazil),operating,2021,Petrobras,Petrobras (100%),Petróleo Brasileiro S.A. (100%),-25.208,-42.545,exact,Rio de Janeiro,Americas,OG0000399,https://www.gem.wiki/Sepia_Oil_and_Gas_Field_%28Rio_de_Janeiro%2C_Brazil%29,,2012,,16.54684665,2023,366.2256538,2023,18.7013521713054
Brazil,Sepia Leste Oil and Gas Field (Brazil),operating,2021,Petrobras,Petrobras (80%);Petrogal Brasil (20%),"Petróleo Brasileiro S.A. (80%);Galp Energia, SGPS, S.A. (20%)",-25.209,-42.484,exact,Rio de Janeiro,Americas,OG0000400,https://www.gem.wiki/Sepia_Leste_Oil_and_Gas_Field_%28Rio_de_Janeiro%2C_Brazil%29,,2008,,7.25620245,2023,160.6304086,2023,8.2011911437938
Brazil,Sudoeste de Sapinhoá Oil and Gas Field (Brazil),operating,2013,Petrobras,Petrobras (45%);Shell Brasil (30%);Repsol Sinopec (25%),Petróleo Brasileiro S.A. (45%);Shell plc (30%);Repsol Resources UK (nan%),-25.866,-43.265,exact,São Paulo,Americas,OG0000413,https://www.gem.wiki/Sudoeste_de_Sapinho%C3%A1_Oil_and_Gas_Field_%28S%C3%A3o_Paulo%2C_Brazil%29,,2008,,1.423086021,2023,45.22916156,2023,1.68916917845748
Brazil,Sul de Berbigão Oil and Gas Field (Brazil),operating,,Petrobras,Petrobras (100%),Petróleo Brasileiro S.A. (100%),-25.085,-42.663,exact,Rio de Janeiro,Americas,OG0000414,https://www.gem.wiki/Sul_de_Berbig%C3%A3o_Oil_and_Gas_Field_%28Rio_de_Janeiro%2C_Brazil%29,,,,6.70197814,2023,133.5254437,2023,7.4875083252870995
Brazil,Sul de Tupi Oil and Gas Field (Brazil),operating,2017,Petrobras,Petrobras (100%),Petróleo Brasileiro S.A. (100%),-25.688,-42.834,exact,Rio de Janeiro,Americas,OG0000419,https://www.gem.wiki/Sul_de_Tupi_Oil_and_Gas_Field_%28Rio_de_Janeiro%2C_Brazil%29,,2013,,18.33514432,2023,562.3924137,2023,21.6436988897971
Brazil,Sururu Oil and Gas Field (Brazil),operating,2018,Petrobras,Petrobras (42.5%);Petrogal Brasil (10%);Shell Brasil (25%);TotalEnergies (22.5%),"Petróleo Brasileiro S.A. (42.5%);Galp Energia, SGPS, S.A. (10%);Shell plc (25%);TotalEnergies (22.5%)",-24.979,-42.593,exact,Rio de Janeiro,Americas,OG0000420,https://www.gem.wiki/Sururu_Oil_and_Gas_Field_%28Rio_de_Janeiro%2C_Brazil%29,,2008,,22.62203451,2023,506.6673283,2023,25.6027584023889
Brazil,Tambaú Oil and Gas Field (Brazil),operating,2012,,Petrobras (100%),Petróleo Brasileiro S.A. (100%),-24.16,-42.698,exact,Rio de Janeiro,Americas,OG0000431,https://www.gem.wiki/Tamba%C3%BA_Gas_Field_%28Rio_de_Janeiro%2C_Brazil%29,,2002,,0.002281201333,2023,13.73851483,2023,0.08310488407789
Brazil,Tambuatá Oil and Gas Field (Brazil),operating,,Petrobras,Petrobras (100%),Petróleo Brasileiro S.A. (100%),-24.475,-42.471,exact,Rio de Janeiro,Americas,OG0000432,https://www.gem.wiki/Tambuat%C3%A1_Oil_and_Gas_Field_%28Rio_de_Janeiro%2C_Brazil%29,,2001,,1.41612962,2023,41.39716444,2023,1.65966913840052
Brazil,Tartaruga Verde Oil and Gas Field (Brazil),operating,2014,Petrobras,Petrobras (50%);Petronas (50%),Petróleo Brasileiro S.A. (50%);Petroliam Nasional Berhad (Petronas) (50%),-22.959,-40.688,exact,Rio de Janeiro,Americas,OG0000438,https://www.gem.wiki/Tartaruga_Verde_Oil_and_Gas_Field_%28Rio_de_Janeiro%2C_Brazil%29,,2009,,19.75384028,2023,153.9451781,2023,20.659499762762298
Brazil,Tartaruga Verde Sudoeste Oil and Gas Field (Brazil),operating,2018,Petrobras,Petrobras (100%),Petróleo Brasileiro S.A. (100%),-23,-40.759,exact,Rio de Janeiro,Americas,OG0000439,,,2010,,1.128659878,2023,7.955077667,2023,1.1754595999149609
Brazil,Tubarão Martelo Oil and Gas Field (Brazil),operating,2013,PRIO,PRIO (80%);Dommo Energia (20%),PRIO (80%);Dommo Energia (20%),-23.121,-41.085,exact,Rio de Janeiro,Americas,OG0000450,,,2011,,3.379674298,2023,9.215186938,2023,3.4338872427562537
Brazil,Tupi Oil and Gas Field (Brazil),operating,2010,Petrobras,Petrobras (65%);Shell Brasil (25%);Petrogal Brasil (10%),"Petróleo Brasileiro S.A. (65%);Shell plc (25%);Galp Energia, SGPS, S.A. (10%)",-25.398,-42.839,exact,Rio de Janeiro,Americas,OG0000452,https://www.gem.wiki/Tupi_Oil_and_Gas_Field_%28Rio_de_Janeiro%2C_Brazil%29,,2006,,302.7401362,2023,9722.190986,2023,359.935785770638
Brazil,Uruguá (Petrobras) Oil and Gas Field (Brazil),operating,2010,Petrobras,Petrobras (100%),Petróleo Brasileiro S.A. (100%),-24.314,-42.682,exact,Rio de Janeiro,Americas,OG0000459,https://www.gem.wiki/Urugu%C3%A1_Oil_and_Gas_Field_%28Rio_de_Janeiro%2C_Brazil%29,,2002,,1.990442916,2023,68.67245506,2023,2.39444296911798
Brazil,Voador Oil and Gas Field (Brazil),operating,1992,Petrobras,Petrobras (100%),Petróleo Brasileiro S.A. (100%),-22.381,-40.148,exact,Rio de Janeiro,Americas,OG0000466,https://www.gem.wiki/Voador_Oil_and_Gas_Field_%28Rio_de_Janeiro%2C_Brazil%29,,1987,,0.6476714578,2023,29.81073625,2023,0.82304801915875
Brazil,Água Grande Oil and Gas Field (Brazil),operating,1951,3R Rio Ventura,3R Rio Ventura (100%),3R Petroleum (100%),-12.371,-38.344,exact,Bahia,Americas,OG0000470,https://www.gem.wiki/%C3%81gua_Grande_Oil_and_Gas_Field_%28Bahia%2C_Brazil%29,,1951,,0.463188139,2023,107.6548739,2023,1.0965217621537
Cyprus,Aphrodite Oil and Gas Field (Cyprus),discovered,2029 (expected),Noble Energy,Noble Energy (35%);Shell plc (35%);NewMed Energy (30%),Chevron (35%);Shell plc (35%);Delek Group (30%),33.184677,33.341657,exact,,Asia,OG0000471,https://www.gem.wiki/Aphrodite_Oil_and_Gas_Field_%28Cyprus%29,,2011,2025 (expected),,,,,0.0
Cyprus,Calypso Oil and Gas Field (Cyprus),discovered,,Eni S.P.A.,Eni S.P.A. (50%);TotalEnergies (50%),Eni S.P.A. (50%);TotalEnergies (50%),33.5252,31.7766,exact,,Asia,OG0000472,https://www.gem.wiki/Calypso_Gas_Field_%28Cyprus%29,,2018,,,,,,0.0
Cyprus,Glaucus Oil and Gas Field (Cyprus),discovered,,ExxonMobil,ExxonMobil (60%);Qatar Petroleum (40%),ExxonMobil (60%);QatarEnergy (40%),33.4579,31.71154,exact,,Asia,OG0000473,https://www.gem.wiki/Glaucus_Gas_Field_%28Cyprus%29,,2019,,,,,,0.0
France,Lacq Oil and Gas Field (France),decommissioned,1957,TotalEnergies,TotalEnergies;Sobegi;Arkema,TotalEnergies;TotalEnergies;Arkema,43.41667,-0.71667,approximate,,Europe,OG0000474,https://www.gem.wiki/Lacq_Gas_Field_%28France%29,,1951,,,,,,0.0
France,Mellion-Rousse Oil and Gas Field (France),decommissioned,,TotalEnergies,,,43.25,-0.5,approximate,,Europe,OG0000475,https://www.gem.wiki/Mellion-Rousse_Gas_Field_%28France%29,,1965,,,,,,0.0
Germany,Aitingen Oil and Gas Field (Germany),operating,,Wintershall DEA,,,,,,,Europe,OG0000479,https://www.gem.wiki/Aitingen_Oil_and_Gas_Field_%28Germany%29,,1976,,0.1746078226,2022,1.07207834,2022,0.18091485947421998
Germany,Alfeld-Elze/Hildesheimer-Wald Oil and Gas Field (Germany),operating,1972,5P Energy GmbH,,,52.1359,9.744,exact,,Europe,OG0000481,https://www.gem.wiki/Alfeld-Elze/Hildesheimer-Wald_Gas_Field_%28Germany%29,,1972,,,,8.6151933,2022,0.0506831821839
Germany,Apeldorn Oil and Gas Field (Germany),operating,1963,Neptune,,,52.7575,7.363,exact,,Europe,OG0000483,https://www.gem.wiki/Apeldorn_Gas_Field_%28Germany%29,,1963,,,,72.97178846,2022,0.42929303151018
Germany,Bahrenborstel/Burgmoor/Uchte (Zechstein) Oil and Gas Field (Germany),operating,1962,ExxonMobil Production Deutschland GmbH,,,52.53695,8.806,exact,,Europe,OG0000484,https://www.gem.wiki/Bahrenborstel/Burgmoor/Uchte_%28Zechstein%29_Gas_Field_%28Germany%29,,1962,,,,344.3968048,2022,2.0260864026384
Germany,Bahrenborstel/Uchte (Buntsandstein) Oil and Gas Field (Germany),operating,1962,ExxonMobil Production Deutschland GmbH,,,52.5114,8.8295,exact,,Europe,OG0000485,https://www.gem.wiki/Bahrenborstel/Uchte_%28Buntsandstein%29_Gas_Field_%28Germany%29,,1962,,,,31.25046201,2022,0.18384646800483
Germany,Barenburg Oil and Gas Field (Germany),operating,1953,ExxonMobil Production Deutschland GmbH,,,52.6394,8.794,exact,,Europe,OG0000486,https://www.gem.wiki/Barenburg_Oil_and_Gas_Field_%28Germany%29,,1953,,0.1422503824,2022,1.392974525,2022,0.15044525153057497
Germany,Barenburg/Buchhorst (Buntsandstein) Oil and Gas Field (Germany),operating,1959,ExxonMobil Production Deutschland GmbH,,,52.6584,8.764,exact,,Europe,OG0000488,https://www.gem.wiki/Barenburg/Buchhorst_%28Buntsandstein%29_Gas_Field_%28Germany%29,,1959,,,,46.84563764,2022,0.27559288623612
Germany,Barrien Oil and Gas Field (Germany),operating,1964,Wintershall DEA,,,52.9778,8.829,exact,,Europe,OG0000489,https://www.gem.wiki/Barrien_Gas_Field_%28Germany%29,,1964,,,,16.45816247,2022,0.09682336981101002
Germany,Bramberge Oil and Gas Field (Germany),operating,1957,Neptune,,,52.6167,7.345,exact,,Europe,OG0000493,https://www.gem.wiki/Bramberge_Oil_and_Gas_Field_%28Germany%29,,1957,,0.3812206513,2022,6.137993165,2022,0.417330465089695
Germany,Brettorf/Brinkholz/Neerstedt Oil and Gas Field (Germany),operating,1979,ExxonMobil Production Deutschland GmbH,,,52.9529,8.402,exact,,Europe,OG0000494,https://www.gem.wiki/Brettorf/Brinkholz/Neerstedt_Gas_Field_%28Germany%29,,1977,,,,149.8828762,2022,0.8817609606846
Germany,Buchhorst/Barenburg (Zechstein) Oil and Gas Field (Germany),operating,1959,ExxonMobil Production Deutschland GmbH,,,52.64465,8.745,exact,,Europe,OG0000495,https://www.gem.wiki/Buchhorst/Barenburg_%28Zechstein%29_Gas_Field_%28Germany%29,,1959,,,,50.08163809,2022,0.29463027688347
Germany,Cappeln (Zechstein) Oil and Gas Field (Germany),operating,1970,ExxonMobil Production Deutschland GmbH,,,52.8027,8.095,exact,,Europe,OG0000500,https://www.gem.wiki/Cappeln_%28Zechstein%29_Gas_Field_%28Germany%29,,1970,,,,39.50932167,2022,0.23243333938461
Germany,Deblinghausen Oil and Gas Field (Germany),operating,1958,ExxonMobil Production Deutschland GmbH,,,52.5924,8.99,exact,,Europe,OG0000501,https://www.gem.wiki/Deblinghausen_Gas_Field_%28Germany%29,,1958,,,,83.91833131,2022,0.49369154309673
Germany,Dethlingen Oil and Gas Field (Germany),operating,1971,Wintershall DEA; ExxonMobil Production Deutschland GmbH,,,52.9553,10.169,exact,,Europe,OG0000502,https://www.gem.wiki/Dethlingen_Gas_Field_%28Germany%29,,1971,,,,78.05539458,2022,0.45919988631414
Germany,Dötlingen (Zechstein) Oil and Gas Field (Germany),operating,1965,ExxonMobil Production Deutschland GmbH,,,52.9126,8.354,exact,,Europe,OG0000503,https://www.gem.wiki/D%C3%B6tlingen_%28Zechstein%29_Gas_Field_%28Germany%29,,1965,,,,26.56181518,2022,0.15626315870394
Germany,Düsten Oil and Gas Field (Germany),,,Wintershall DEA,,,,,,,Europe,OG0000507,https://www.gem.wiki/D%C3%BCsten_Gas_Field_%28Germany%29,,2012,,,,,,0.0
Germany,Emlichheim Oil and Gas Field (Germany),operating,1944,Wintershall DEA,Wintershall DEA (90%);MEEG (10%),BASF SE (65.4%);LetterOne Holdings (24.6%);ExxonMobil (10%),52.6457,6.87,exact,,Europe,OG0000512,https://www.gem.wiki/Emlichheim_Oil_and_Gas_Field_%28Germany%29,,1944,,0.8548322344,2022,2.37378587,2022,0.86879721667321
Germany,Entenschnabel (Duckbill) Oil and Gas Field (Germany),,2000,Wintershall DEA,,,,,,,Europe,OG0000515,https://www.gem.wiki/Entenschnabel_%28Duckbill%29_Gas_Field_%28Germany%29,,,,,,300.0,-1,1.7649000000000001
Germany,Georgsdorf Oil and Gas Field (Germany),operating,,ExxonMobil Production Deutschland GmbH,,,,,,,Europe,OG0000519,https://www.gem.wiki/Georgsdorf_Oil_and_Gas_Field_%28Germany%29,,1944,,0.3993743323,2022,3.688397105,2022,0.421073172468715
Germany,Goldenstedt/Oythe (Karbon) Oil and Gas Field (Germany),operating,1959,ExxonMobil Production Deutschland GmbH,,,52.75,8.315,exact,,Europe,OG0000521,https://www.gem.wiki/Goldenstedt/Oythe_%28Karbon%29_Gas_Field_%28Germany%29,,1959,,,,306.6164941,2022,1.8038248347903
Germany,Goldenstedt/Visbek (Zechstein) Oil and Gas Field (Germany),operating,1971,ExxonMobil Production Deutschland GmbH,,,52.7957,8.259,exact,,Europe,OG0000522,https://www.gem.wiki/Goldenstedt/Visbek_%28Zechstein%29_Gas_Field_%28Germany%29,,1962,,,,555.7487517,2022,3.2694699062511
Germany,Hamwiede Oil and Gas Field (Germany),operating,1968,ExxonMobil Production Deutschland GmbH,,,52.9208,9.448,exact,,Europe,OG0000527,https://www.gem.wiki/Hamwiede_Gas_Field_%28Germany%29,,1968,,,,32.37907991,2022,0.19048612711053
Germany,Hankensbüttel Oil and Gas Field (Germany),operating,1954,Wintershall DEA; ExxonMobil Production Deutschland GmbH,,,52.7093,10.609,exact,,Europe,OG0000528,https://www.gem.wiki/Hankensb%C3%BCttel_Oil_and_Gas_Field_%28Germany%29,,1954,,0.1771746068,2022,0.2879306,2022,0.1788685025198
Germany,Hemmelte/Kneheim/Vahren (Zechstein) Oil and Gas Field (Germany),operating,1984,ExxonMobil Production Deutschland GmbH,,,52.8029,7.958,exact,,Europe,OG0000533,https://www.gem.wiki/Hemmelte/Kneheim/Vahren_%28Zechstein%29_Gas_Field_%28Germany%29,,1980,,,,271.0167978,2022,1.5943918214574
Germany,Hengstlage (Buntsandstein) Oil and Gas Field (Germany),operating,1963,ExxonMobil Production Deutschland GmbH,,,52.9944,8.214,exact,,Europe,OG0000535,https://www.gem.wiki/Hengstlage_%28Buntsandstein%29_Gas_Field_%28Germany%29,,1963,,,,128.8677879,2022,0.7581291962157
Germany,Hengstlage/Sage/Sagermeer (Zechstein) Oil and Gas Field (Germany),operating,1968,ExxonMobil Production Deutschland GmbH,,,52.9809,8.169,exact,,Europe,OG0000536,https://www.gem.wiki/Hengstlage/Sage/Sagermeer_%28Zechstein%29_Gas_Field_%28Germany%29,,1968,,,,108.9532988,2022,0.6409722568404
Germany,Husum/Schneeren Oil and Gas Field (Germany),operating,1987,ExxonMobil Production Deutschland GmbH; Neptune,,,52.5336,9.289,exact,,Europe,OG0000537,https://www.gem.wiki/Husum/Schneeren_Gas_Field_%28Germany%29,,1986,,,,132.3317485,2022,0.7785076764255
Germany,Itterbeck-Halle/Getelo (Karbon) Oil and Gas Field (Germany),operating,1951,Neptune,,,52.4564,6.89,exact,,Europe,OG0000543,https://www.gem.wiki/Itterbeck-Halle/Getelo_%28Karbon%29_Gas_Field_%28Germany%29,,1951,,,,23.43942136,2022,0.13789411586088002
Germany,Klosterseelte/Kirchseelte/Ortholz Oil and Gas Field (Germany),operating,1987,ExxonMobil Production Deutschland GmbH,,,52.9305,8.679,exact,,Europe,OG0000548,https://www.gem.wiki/Klosterseelte/Kirchseelte/Ortholz_Gas_Field_%28Germany%29,,1985,,,,23.99455814,2022,0.14115998553762
Germany,Mittelplate/Dieksand Oil and Gas Field (Germany),operating,1987,Wintershall DEA,Wintershall DEA (100%),BASF SE (72.7%);LetterOne Holdings (27.3%),54.02597724,8.730460964,exact,,Europe,OG0000566,https://www.gem.wiki/Mittelplate/Dieksand_Oil_and_Gas_Field_%28Germany%29,,1980,,6.313657411,2022,14.39291874,2022,6.39833095194742
Germany,Nordsee A6/B4 Oil and Gas Field (Germany),operating,2000,Wintershall DEA,,,55.8007,3.979,exact,,Europe,OG0000569,https://www.gem.wiki/Nordsee_A6/B4_Oil_and_Gas_Field_%28Germany%29,,1974,,0.0201818395,2019,28.87956156,2019,0.19008030015747998
Germany,Ringe (Karbon) Oil and Gas Field (Germany),operating,1998,Neptune,,,52.6082,6.947,exact,,Europe,OG0000579,https://www.gem.wiki/Ringe_%28Karbon%29_Gas_Field_%28Germany%29,,1998,,,,27.60383657,2022,0.16239337054131
Germany,Ringe (Öl) Oil and Gas Field (Germany),operating,1998,Neptune,,,52.6084,6.944,exact,,Europe,OG0000580,https://www.gem.wiki/Ringe_%28%C3%96l%29_Oil_and_Gas_Field_%28Germany%29,,1998,,0.1794222054,2019,0.574336725,2019,0.182801028353175
Germany,Rotenburg/Taaken Oil and Gas Field (Germany),operating,1982,Wintershall DEA; ExxonMobil Production Deutschland GmbH,,,53.1357,9.346,exact,,Europe,OG0000581,https://www.gem.wiki/Rotenburg/Taaken_Gas_Field_%28Germany%29,,1982,,,,623.4766479,2022,3.6679131195957
Germany,Römerberg Oil and Gas Field (Germany),operating,,Neptune,,,,,,,Europe,OG0000582,https://www.gem.wiki/R%C3%B6merberg_Oil_and_Gas_Field_%28Germany%29,,2003,,0.6761747445,2022,1.38082198,2022,0.68429812020834
Germany,Rühle Oil and Gas Field (Germany),operating,,ExxonMobil Production Deutschland GmbH; Neptune; Wintershall DEA,,,,,,,Europe,OG0000583,https://www.gem.wiki/R%C3%BChle_Oil_and_Gas_Field_%28Germany%29,,1949,,0.792245258,2022,4.919858515,2022,0.821188785643745
Germany,Salzwedel (Altmark/Sanne/Wenze) Oil and Gas Field (Germany),operating,,Neptune,,,52.88333,11.06667,approximate,,Europe,OG0000589,https://www.gem.wiki/Salzwedel_%28Altmark/Sanne/Wenze%29_Gas_Field_%28Germany%29,,1968,,,,140.3611752,2022,0.8257447937015999
Germany,Scheerhorn Oil and Gas Field (Germany),operating,1949,Neptune,,,52.5705,6.995,exact,,Europe,OG0000590,https://www.gem.wiki/Scheerhorn_Oil_and_Gas_Field_%28Germany%29,,1949,,0.138247263,2022,2.15351453,2022,0.15091638897999002
Germany,Siedenburg/Staffhorst (Buntsandstein) Oil and Gas Field (Germany),operating,1963,ExxonMobil Production Deutschland GmbH,,,52.6741,8.979,exact,,Europe,OG0000594,https://www.gem.wiki/Siedenburg/Staffhorst_%28Buntsandstein%29_Gas_Field_%28Germany%29,,1963,,,,61.54504548,2022,0.36206950255884
Germany,Siedenburg/Staffhorst (Zechstein) Oil and Gas Field (Germany),operating,1963,Wintershall DEA; ExxonMobil Production Deutschland GmbH,,,,,,,Europe,OG0000595,https://www.gem.wiki/Siedenburg/Staffhorst_%28Zechstein%29_Gas_Field_%28Germany%29,,1963,,,,23.84844591,2022,0.14030040728853
Germany,Staffhorst-Nord/Päpsen Oil and Gas Field (Germany),operating,1973,Wintershall DEA,,,52.7219,8.957,exact,,Europe,OG0000598,https://www.gem.wiki/Staffhorst-Nord/P%C3%A4psen_Gas_Field_%28Germany%29,,1973,,,,13.74249963,2022,0.08084712532329
Germany,Söhlingen Oil and Gas Field (Germany),operating,1980,ExxonMobil Production Deutschland GmbH,,,53.0725,9.613,exact,,Europe,OG0000601,https://www.gem.wiki/S%C3%B6hlingen_Gas_Field_%28Germany%29,,1980,,,,232.9348911,2022,1.3703559643413
Germany,Thönse (Jura) Oil and Gas Field (Germany),operating,1952,ExxonMobil Production Deutschland GmbH,,,,,,,Europe,OG0000602,https://www.gem.wiki/Th%C3%B6nse_%28Jura%29_Oil_and_Gas_Field_%28Germany%29,,1952,,0.0150017232,2022,39.29527905,2022,0.24617584985115
Germany,Uttum Oil and Gas Field (Germany),operating,1970,ExxonMobil Production Deutschland GmbH,,,53.4504,7.149,exact,,Europe,OG0000605,https://www.gem.wiki/Uttum_Gas_Field_%28Germany%29,,1970,,,,25.5417399,2022,0.1502620558317
Germany,Varnhorn/Quaadmoor/Wöstendöllen (Zechstein) Oil and Gas Field (Germany),operating,1968,ExxonMobil Production Deutschland GmbH,,,52.8341,8.3505,exact,,Europe,OG0000607,https://www.gem.wiki/Varnhorn/Quaadmoor/W%C3%B6stend%C3%B6llen_%28Zechstein%29_Gas_Field_%28Germany%29,,1968,,,,344.9766782,2022,2.0294977978506
Germany,Vorhop Oil and Gas Field (Germany),operating,1952,"Vermilion Energy Germany GmbH & Co. KG,",,,52.6117,10.638,exact,,Europe,OG0000609,https://www.gem.wiki/Vorhop_Oil_and_Gas_Field_%28Germany%29,,1952,,0.097152117,2022,1.042973,2022,0.103287927159
Germany,Völkersen/Völkersen-Nord Oil and Gas Field (Germany),operating,1994,Wintershall DEA,Wintershall Dea (100%),,53.0007,9.233,exact,,Europe,OG0000610,https://www.gem.wiki/V%C3%B6lkersen/V%C3%B6lkersen-Nord_Gas_Field_%28Germany%29,,1992,,,,463.9599696,2022,2.7294765011568
